t,ua,ub,uc,omega_mech,theta_mech,theta_e,ia,ib,ic,id,iq,T_em
1.255,0,0,0.15,-0.0566359,-1.03216,-2.06431,-9.28161,-10.3079,19.5895,19.5985,0.00291325,0.000113617
1.256,0,0,0.15,-0.0564232,-1.03221,-2.06442,-9.28361,-10.3061,19.5897,19.5986,0.00290232,0.00011319
1.257,0,0,0.15,-0.0562112,-1.03227,-2.06453,-9.2856,-10.3042,19.5898,19.5986,0.00289143,0.000112766
1.258,0,0,0.15,-0.056,-1.03233,-2.06464,-9.28757,-10.3024,19.5899,19.5987,0.00288058,0.000112343
1.259,0,0,0.15,-0.0557896,-1.03238,-2.06476,-9.28955,-10.3005,19.5901,19.5988,0.00286977,0.000111921
1.26,0,0,0.15,-0.05558,-1.03244,-2.06487,-9.29151,-10.2987,19.5902,19.5988,0.002859,0.000111501
1.261,0,0,0.15,-0.0553712,-1.03249,-2.06498,-9.29347,-10.2969,19.5903,19.5989,0.00284827,0.000111083
1.262,0,0,0.15,-0.0551631,-1.03255,-2.06509,-9.29542,-10.2951,19.5905,19.599,0.00283758,0.000110666
1.263,0,0,0.15,-0.0549559,-1.0326,-2.0652,-9.29736,-10.2932,19.5906,19.599,0.00282693,0.00011025
1.264,0,0,0.15,-0.0547494,-1.03266,-2.06531,-9.29929,-10.2914,19.5907,19.5991,0.00281632,0.000109837
1.265,0,0,0.15,-0.0545437,-1.03271,-2.06542,-9.30122,-10.2896,19.5909,19.5992,0.00280576,0.000109424
1.266,0,0,0.15,-0.0543388,-1.03277,-2.06553,-9.30314,-10.2879,19.591,19.5992,0.00279523,0.000109014
1.267,0,0,0.15,-0.0541346,-1.03282,-2.06563,-9.30505,-10.2861,19.5911,19.5993,0.00278474,0.000108605
1.268,0,0,0.15,-0.0539312,-1.03288,-2.06574,-9.30695,-10.2843,19.5912,19.5994,0.00277428,0.000108197
1.269,0,0,0.15,-0.0537286,-1.03293,-2.06585,-9.30885,-10.2825,19.5914,19.5994,0.00276387,0.000107791
1.27,0,0,0.15,-0.0535267,-1.03298,-2.06596,-9.31074,-10.2808,19.5915,19.5995,0.0027535,0.000107386
1.271,0,0,0.15,-0.0533256,-1.03304,-2.06606,-9.31262,-10.279,19.5916,19.5996,0.00274317,0.000106983
1.272,0,0,0.15,-0.0531253,-1.03309,-2.06617,-9.31449,-10.2772,19.5917,19.5996,0.00273287,0.000106582
1.273,0,0,0.15,-0.0529257,-1.03314,-2.06628,-9.31636,-10.2755,19.5919,19.5997,0.00272261,0.000106182
1.274,0,0,0.15,-0.0527268,-1.0332,-2.06638,-9.31822,-10.2738,19.592,19.5997,0.00271239,0.000105783
1.275,0,0,0.15,-0.0525287,-1.03325,-2.06649,-9.32007,-10.272,19.5921,19.5998,0.00270221,0.000105386
1.276,0,0,0.15,-0.0523313,-1.0333,-2.06659,-9.32192,-10.2703,19.5922,19.5999,0.00269207,0.000104991
1.277,0,0,0.15,-0.0521347,-1.03335,-2.0667,-9.32376,-10.2686,19.5923,19.5999,0.00268197,0.000104597
1.278,0,0,0.15,-0.0519388,-1.03341,-2.0668,-9.32559,-10.2669,19.5924,19.6,0.0026719,0.000104204
1.279,0,0,0.15,-0.0517437,-1.03346,-2.06691,-9.32742,-10.2651,19.5926,19.6,0.00266187,0.000103813
1.28,0,0,0.15,-0.0515493,-1.03351,-2.06701,-9.32923,-10.2634,19.5927,19.6001,0.00265188,0.000103423
1.281,0,0,0.15,-0.0513556,-1.03356,-2.06711,-9.33104,-10.2617,19.5928,19.6002,0.00264193,0.000103035
1.282,0,0,0.15,-0.0511626,-1.03361,-2.06721,-9.33285,-10.2601,19.5929,19.6002,0.00263201,0.000102648
1.283,0,0,0.15,-0.0509704,-1.03366,-2.06732,-9.33464,-10.2584,19.593,19.6003,0.00262213,0.000102263
1.284,0,0,0.15,-0.0507789,-1.03371,-2.06742,-9.33643,-10.2567,19.5931,19.6003,0.00261229,0.000101879
1.285,0,0,0.15,-0.0505881,-1.03376,-2.06752,-9.33822,-10.255,19.5932,19.6004,0.00260248,0.000101497
1.286,0,0,0.15,-0.050398,-1.03382,-2.06762,-9.33999,-10.2534,19.5933,19.6004,0.00259271,0.000101116
1.287,0,0,0.15,-0.0502086,-1.03387,-2.06772,-9.34176,-10.2517,19.5935,19.6005,0.00258298,0.000100736
1.288,0,0,0.15,-0.05002,-1.03392,-2.06782,-9.34352,-10.25,19.5936,19.6006,0.00257329,0.000100358
1.289,0,0,0.15,-0.049832,-1.03397,-2.06792,-9.34528,-10.2484,19.5937,19.6006,0.00256363,9.99815e-05
1.29,0,0,0.15,-0.0496448,-1.03402,-2.06802,-9.34703,-10.2467,19.5938,19.6007,0.002554,9.96061e-05
1.291,0,0,0.15,-0.0494583,-1.03406,-2.06812,-9.34877,-10.2451,19.5939,19.6007,0.00254442,9.92322e-05
1.292,0,0,0.15,-0.0492724,-1.03411,-2.06822,-9.3505,-10.2435,19.594,19.6008,0.00253486,9.88597e-05
1.293,0,0,0.15,-0.0490873,-1.03416,-2.06832,-9.35223,-10.2419,19.5941,19.6008,0.00252535,9.84886e-05
1.294,0,0,0.15,-0.0489029,-1.03421,-2.06841,-9.35395,-10.2402,19.5942,19.6009,0.00251587,9.81189e-05
1.295,0,0,0.15,-0.0487191,-1.03426,-2.06851,-9.35567,-10.2386,19.5943,19.6009,0.00250642,9.77505e-05
1.296,0,0,0.15,-0.048536,-1.03431,-2.06861,-9.35738,-10.237,19.5944,19.601,0.00249702,9.73836e-05
1.297,0,0,0.15,-0.0483537,-1.03436,-2.06871,-9.35908,-10.2354,19.5945,19.601,0.00248764,9.7018e-05
1.298,0,0,0.15,-0.048172,-1.03441,-2.0688,-9.36077,-10.2338,19.5946,19.6011,0.0024783,9.66538e-05
1.299,0,0,0.15,-0.047991,-1.03445,-2.0689,-9.36246,-10.2322,19.5947,19.6011,0.002469,9.62909e-05
1.3,0,0,0.15,-0.0478107,-1.0345,-2.069,-9.36415,-10.2307,19.5948,19.6012,0.00245973,9.59294e-05
1.301,0,0,0.15,-0.047631,-1.03455,-2.06909,-9.36582,-10.2291,19.5949,19.6012,0.00245049,9.55693e-05
1.302,0,0,0.15,-0.047452,-1.0346,-2.06919,-9.36749,-10.2275,19.595,19.6013,0.0024413,9.52105e-05
1.303,0,0,0.15,-0.0472737,-1.03464,-2.06928,-9.36915,-10.2259,19.5951,19.6013,0.00243213,9.48531e-05
1.304,0,0,0.15,-0.0470961,-1.03469,-2.06937,-9.37081,-10.2244,19.5952,19.6014,0.002423,9.4497e-05
1.305,0,0,0.15,-0.0469191,-1.03474,-2.06947,-9.37246,-10.2228,19.5953,19.6014,0.0024139,9.41422e-05
1.306,0,0,0.15,-0.0467428,-1.03479,-2.06956,-9.3741,-10.2213,19.5954,19.6015,0.00240484,9.37887e-05
1.307,0,0,0.15,-0.0465672,-1.03483,-2.06966,-9.37574,-10.2197,19.5955,19.6015,0.00239581,9.34366e-05
1.308,0,0,0.15,-0.0463922,-1.03488,-2.06975,-9.37737,-10.2182,19.5956,19.6016,0.00238682,9.30858e-05
1.309,0,0,0.15,-0.0462179,-1.03493,-2.06984,-9.379,-10.2167,19.5957,19.6016,0.00237785,9.27363e-05
1.31,0,0,0.15,-0.0460442,-1.03497,-2.06993,-9.38061,-10.2151,19.5957,19.6017,0.00236893,9.23882e-05
1.311,0,0,0.15,-0.0458712,-1.03502,-2.07003,-9.38223,-10.2136,19.5958,19.6017,0.00236003,9.20413e-05
1.312,0,0,0.15,-0.0456989,-1.03506,-2.07012,-9.38383,-10.2121,19.5959,19.6018,0.00235117,9.16957e-05
1.313,0,0,0.15,-0.0455271,-1.03511,-2.07021,-9.38543,-10.2106,19.596,19.6018,0.00234234,9.13514e-05
1.314,0,0,0.15,-0.0453561,-1.03515,-2.0703,-9.38703,-10.2091,19.5961,19.6018,0.00233355,9.10084e-05
1.315,0,0,0.15,-0.0451856,-1.0352,-2.07039,-9.38861,-10.2076,19.5962,19.6019,0.00232479,9.06667e-05
1.316,0,0,0.15,-0.0450158,-1.03524,-2.07048,-9.3902,-10.2061,19.5963,19.6019,0.00231606,9.03263e-05
1.317,0,0,0.15,-0.0448467,-1.03529,-2.07057,-9.39177,-10.2046,19.5964,19.602,0.00230736,8.99872e-05
1.318,0,0,0.15,-0.0446782,-1.03533,-2.07066,-9.39334,-10.2031,19.5964,19.602,0.0022987,8.96493e-05
1.319,0,0,0.15,-0.0445103,-1.03538,-2.07075,-9.3949,-10.2016,19.5965,19.6021,0.00229007,8.93127e-05
1.32,0,0,0.15,-0.044343,-1.03542,-2.07084,-9.39646,-10.2002,19.5966,19.6021,0.00228147,8.89773e-05
1.321,0,0,0.15,-0.0441764,-1.03547,-2.07093,-9.39801,-10.1987,19.5967,19.6022,0.0022729,8.86432e-05
1.322,0,0,0.15,-0.0440104,-1.03551,-2.07101,-9.39956,-10.1972,19.5968,19.6022,0.00226437,8.83104e-05
1.323,0,0,0.15,-0.043845,-1.03556,-2.0711,-9.4011,-10.1958,19.5969,19.6022,0.00225587,8.79788e-05
1.324,0,0,0.15,-0.0436803,-1.0356,-2.07119,-9.40263,-10.1943,19.597,19.6023,0.0022474,8.76484e-05
1.325,0,0,0.15,-0.0435161,-1.03564,-2.07128,-9.40416,-10.1929,19.597,19.6023,0.00223896,8.73193e-05
1.326,0,0,0.15,-0.0433526,-1.03569,-2.07136,-9.40568,-10.1914,19.5971,19.6024,0.00223055,8.69914e-05
1.327,0,0,0.15,-0.0431897,-1.03573,-2.07145,-9.40719,-10.19,19.5972,19.6024,0.00222217,8.66648e-05
1.328,0,0,0.15,-0.0430274,-1.03577,-2.07154,-9.4087,-10.1886,19.5973,19.6024,0.00221383,8.63394e-05
1.329,0,0,0.15,-0.0428657,-1.03582,-2.07162,-9.41021,-10.1871,19.5974,19.6025,0.00220552,8.60151e-05
1.33,0,0,0.15,-0.0427047,-1.03586,-2.07171,-9.41171,-10.1857,19.5974,19.6025,0.00219723,8.56922e-05
1.331,0,0,0.15,-0.0425442,-1.0359,-2.07179,-9.4132,-10.1843,19.5975,19.6026,0.00218898,8.53704e-05
1.332,0,0,0.15,-0.0423843,-1.03594,-2.07188,-9.41469,-10.1829,19.5976,19.6026,0.00218076,8.50498e-05
1.333,0,0,0.15,-0.0422251,-1.03599,-2.07196,-9.41617,-10.1815,19.5977,19.6026,0.00217257,8.47304e-05
1.334,0,0,0.15,-0.0420664,-1.03603,-2.07205,-9.41764,-10.1801,19.5977,19.6027,0.00216442,8.44122e-05
1.335,0,0,0.15,-0.0419083,-1.03607,-2.07213,-9.41911,-10.1787,19.5978,19.6027,0.00215629,8.40953e-05
1.336,0,0,0.15,-0.0417508,-1.03611,-2.07221,-9.42058,-10.1773,19.5979,19.6028,0.00214819,8.37795e-05
1.337,0,0,0.15,-0.0415939,-1.03615,-2.0723,-9.42203,-10.1759,19.598,19.6028,0.00214012,8.34648e-05
1.338,0,0,0.15,-0.0414376,-1.03619,-2.07238,-9.42349,-10.1746,19.598,19.6028,0.00213209,8.31514e-05
1.339,0,0,0.15,-0.0412819,-1.03624,-2.07246,-9.42493,-10.1732,19.5981,19.6029,0.00212408,8.28392e-05
1.34,0,0,0.15,-0.0411268,-1.03628,-2.07255,-9.42638,-10.1718,19.5982,19.6029,0.0021161,8.25281e-05
1.341,0,0,0.15,-0.0409723,-1.03632,-2.07263,-9.42781,-10.1704,19.5983,19.603,0.00210816,8.22181e-05
1.342,0,0,0.15,-0.0408183,-1.03636,-2.07271,-9.42924,-10.1691,19.5983,19.603,0.00210024,8.19094e-05
1.343,0,0,0.15,-0.0406649,-1.0364,-2.07279,-9.43067,-10.1677,19.5984,19.603,0.00209235,8.16018e-05
1.344,0,0,0.15,-0.0405121,-1.03644,-2.07287,-9.43209,-10.1664,19.5985,19.6031,0.0020845,8.12953e-05
1.345,0,0,0.15,-0.0403599,-1.03648,-2.07295,-9.4335,-10.165,19.5985,19.6031,0.00207667,8.099e-05
1.346,0,0,0.15,-0.0402082,-1.03652,-2.07303,-9.43491,-10.1637,19.5986,19.6031,0.00206887,8.06859e-05
1.347,0,0,0.15,-0.0400571,-1.03656,-2.07311,-9.43631,-10.1624,19.5987,19.6032,0.0020611,8.03829e-05
1.348,0,0,0.15,-0.0399066,-1.0366,-2.07319,-9.43771,-10.161,19.5988,19.6032,0.00205336,8.0081e-05
1.349,0,0,0.15,-0.0397566,-1.03664,-2.07327,-9.4391,-10.1597,19.5988,19.6032,0.00204565,7.97802e-05
1.35,0,0,0.15,-0.0396072,-1.03668,-2.07335,-9.44049,-10.1584,19.5989,19.6033,0.00203796,7.94806e-05
1.351,0,0,0.15,-0.0394584,-1.03672,-2.07343,-9.44187,-10.1571,19.599,19.6033,0.00203031,7.91821e-05
1.352,0,0,0.15,-0.0393101,-1.03676,-2.07351,-9.44325,-10.1558,19.599,19.6033,0.00202269,7.88847e-05
1.353,0,0,0.15,-0.0391624,-1.0368,-2.07359,-9.44462,-10.1545,19.5991,19.6034,0.00201509,7.85885e-05
1.354,0,0,0.15,-0.0390152,-1.03684,-2.07367,-9.44599,-10.1532,19.5992,19.6034,0.00200752,7.82933e-05
1.355,0,0,0.15,-0.0388686,-1.03688,-2.07375,-9.44735,-10.1519,19.5992,19.6034,0.00199998,7.79993e-05
1.356,0,0,0.15,-0.0387225,-1.03692,-2.07382,-9.4487,-10.1506,19.5993,19.6035,0.00199247,7.77063e-05
1.357,0,0,0.15,-0.038577,-1.03695,-2.0739,-9.45005,-10.1493,19.5993,19.6035,0.00198499,7.74145e-05
1.358,0,0,0.15,-0.0384321,-1.03699,-2.07398,-9.4514,-10.148,19.5994,19.6035,0.00197753,7.71237e-05
1.359,0,0,0.15,-0.0382876,-1.03703,-2.07405,-9.45274,-10.1467,19.5995,19.6036,0.0019701,7.68341e-05
1.36,0,0,0.15,-0.0381437,-1.03707,-2.07413,-9.45407,-10.1455,19.5995,19.6036,0.00196271,7.65455e-05
1.361,0,0,0.15,-0.0380004,-1.03711,-2.07421,-9.4554,-10.1442,19.5996,19.6036,0.00195533,7.6258e-05
1.362,0,0,0.15,-0.0378576,-1.03715,-2.07428,-9.45673,-10.1429,19.5997,19.6037,0.00194799,7.59716e-05
1.363,0,0,0.15,-0.0377153,-1.03718,-2.07436,-9.45805,-10.1417,19.5997,19.6037,0.00194067,7.56863e-05
1.364,0,0,0.15,-0.0375736,-1.03722,-2.07443,-9.45936,-10.1404,19.5998,19.6037,0.00193338,7.5402e-05
1.365,0,0,0.15,-0.0374324,-1.03726,-2.07451,-9.46067,-10.1392,19.5998,19.6038,0.00192612,7.51188e-05
1.366,0,0,0.15,-0.0372917,-1.0373,-2.07458,-9.46197,-10.1379,19.5999,19.6038,0.00191889,7.48367e-05
1.367,0,0,0.15,-0.0371516,-1.03733,-2.07466,-9.46327,-10.1367,19.6,19.6038,0.00191168,7.45556e-05
1.368,0,0,0.15,-0.037012,-1.03737,-2.07473,-9.46457,-10.1355,19.6,19.6039,0.0019045,7.42756e-05
1.369,0,0,0.15,-0.0368729,-1.03741,-2.07481,-9.46586,-10.1342,19.6001,19.6039,0.00189735,7.39966e-05
1.37,0,0,0.15,-0.0367343,-1.03744,-2.07488,-9.46714,-10.133,19.6001,19.6039,0.00189022,7.37186e-05
1.371,0,0,0.15,-0.0365963,-1.03748,-2.07495,-9.46842,-10.1318,19.6002,19.6039,0.00188312,7.34418e-05
1.372,0,0,0.15,-0.0364588,-1.03752,-2.07503,-9.4697,-10.1306,19.6003,19.604,0.00187605,7.31659e-05
1.373,0,0,0.15,-0.0363218,-1.03755,-2.0751,-9.47097,-10.1293,19.6003,19.604,0.001869,7.28911e-05
1.374,0,0,0.15,-0.0361853,-1.03759,-2.07517,-9.47223,-10.1281,19.6004,19.604,0.00186198,7.26173e-05
1.375,0,0,0.15,-0.0360493,-1.03763,-2.07524,-9.47349,-10.1269,19.6004,19.6041,0.00185499,7.23445e-05
1.376,0,0,0.15,-0.0359138,-1.03766,-2.07532,-9.47475,-10.1257,19.6005,19.6041,0.00184802,7.20728e-05
1.377,0,0,0.15,-0.0357788,-1.0377,-2.07539,-9.476,-10.1245,19.6005,19.6041,0.00184108,7.18021e-05
1.378,0,0,0.15,-0.0356444,-1.03773,-2.07546,-9.47724,-10.1233,19.6006,19.6041,0.00183416,7.15324e-05
1.379,0,0,0.15,-0.0355104,-1.03777,-2.07553,-9.47848,-10.1222,19.6006,19.6042,0.00182727,7.12637e-05
1.38,0,0,0.15,-0.035377,-1.0378,-2.0756,-9.47972,-10.121,19.6007,19.6042,0.00182041,7.0996e-05
1.381,0,0,0.15,-0.035244,-1.03784,-2.07567,-9.48095,-10.1198,19.6008,19.6042,0.00181357,7.07294e-05
1.382,0,0,0.15,-0.0351116,-1.03787,-2.07574,-9.48218,-10.1186,19.6008,19.6043,0.00180676,7.04637e-05
1.383,0,0,0.15,-0.0349796,-1.03791,-2.07581,-9.4834,-10.1175,19.6009,19.6043,0.00179997,7.0199e-05
1.384,0,0,0.15,-0.0348482,-1.03794,-2.07588,-9.48462,-10.1163,19.6009,19.6043,0.00179321,6.99353e-05
1.385,0,0,0.15,-0.0347172,-1.03798,-2.07595,-9.48583,-10.1151,19.601,19.6043,0.00178648,6.96726e-05
1.386,0,0,0.15,-0.0345868,-1.03801,-2.07602,-9.48704,-10.114,19.601,19.6044,0.00177977,6.94109e-05
1.387,0,0,0.15,-0.0344568,-1.03805,-2.07609,-9.48824,-10.1128,19.6011,19.6044,0.00177308,6.91502e-05
1.388,0,0,0.15,-0.0343273,-1.03808,-2.07616,-9.48944,-10.1117,19.6011,19.6044,0.00176642,6.88904e-05
1.389,0,0,0.15,-0.0341983,-1.03812,-2.07623,-9.49063,-10.1105,19.6012,19.6044,0.00175979,6.86317e-05
1.39,0,0,0.15,-0.0340698,-1.03815,-2.0763,-9.49182,-10.1094,19.6012,19.6045,0.00175318,6.83739e-05
1.391,0,0,0.15,-0.0339417,-1.03819,-2.07636,-9.49301,-10.1083,19.6013,19.6045,0.00174659,6.8117e-05
1.392,0,0,0.15,-0.0338142,-1.03822,-2.07643,-9.49419,-10.1071,19.6013,19.6045,0.00174003,6.78611e-05
1.393,0,0,0.15,-0.0336871,-1.03825,-2.0765,-9.49536,-10.106,19.6014,19.6045,0.00173349,6.76062e-05
1.394,0,0,0.15,-0.0335605,-1.03829,-2.07657,-9.49653,-10.1049,19.6014,19.6046,0.00172698,6.73523e-05
1.395,0,0,0.15,-0.0334344,-1.03832,-2.07663,-9.4977,-10.1038,19.6015,19.6046,0.00172049,6.70993e-05
1.396,0,0,0.15,-0.0333087,-1.03835,-2.0767,-9.49886,-10.1026,19.6015,19.6046,0.00171403,6.68472e-05
1.397,0,0,0.15,-0.0331836,-1.03839,-2.07677,-9.50002,-10.1015,19.6016,19.6046,0.00170759,6.65961e-05
1.398,0,0,0.15,-0.0330589,-1.03842,-2.07683,-9.50117,-10.1004,19.6016,19.6047,0.00170118,6.63459e-05
1.399,0,0,0.15,-0.0329346,-1.03845,-2.0769,-9.50232,-10.0993,19.6017,19.6047,0.00169479,6.60967e-05
1.4,0,0,0.15,-0.0328108,-1.03849,-2.07696,-9.50347,-10.0982,19.6017,19.6047,0.00168842,6.58484e-05
1.401,0,0,0.15,-0.0326875,-1.03852,-2.07703,-9.50461,-10.0971,19.6017,19.6047,0.00168208,6.5601e-05
1.402,0,0,0.15,-0.0325647,-1.03855,-2.0771,-9.50574,-10.096,19.6018,19.6048,0.00167576,6.53546e-05
1.403,0,0,0.15,-0.0324423,-1.03858,-2.07716,-9.50688,-10.095,19.6018,19.6048,0.00166946,6.51091e-05
1.404,0,0,0.15,-0.0323204,-1.03862,-2.07723,-9.508,-10.0939,19.6019,19.6048,0.00166319,6.48645e-05
1.405,0,0,0.15,-0.0321989,-1.03865,-2.07729,-9.50913,-10.0928,19.6019,19.6048,0.00165694,6.46208e-05
1.406,0,0,0.15,-0.0320779,-1.03868,-2.07735,-9.51024,-10.0917,19.602,19.6048,0.00165072,6.43781e-05
1.407,0,0,0.15,-0.0319574,-1.03871,-2.07742,-9.51136,-10.0907,19.602,19.6049,0.00164452,6.41362e-05
1.408,0,0,0.15,-0.0318373,-1.03874,-2.07748,-9.51247,-10.0896,19.6021,19.6049,0.00163834,6.38953e-05
1.409,0,0,0.15,-0.0317176,-1.03878,-2.07755,-9.51357,-10.0885,19.6021,19.6049,0.00163219,6.36553e-05
1.41,0,0,0.15,-0.0315984,-1.03881,-2.07761,-9.51468,-10.0875,19.6021,19.6049,0.00162605,6.34161e-05
1.411,0,0,0.15,-0.0314797,-1.03884,-2.07767,-9.51577,-10.0864,19.6022,19.605,0.00161995,6.31779e-05
1.412,0,0,0.15,-0.0313614,-1.03887,-2.07773,-9.51687,-10.0854,19.6022,19.605,0.00161386,6.29406e-05
1.413,0,0,0.15,-0.0312435,-1.0389,-2.0778,-9.51796,-10.0843,19.6023,19.605,0.0016078,6.27041e-05
1.414,0,0,0.15,-0.0311261,-1.03893,-2.07786,-9.51904,-10.0833,19.6023,19.605,0.00160176,6.24686e-05
1.415,0,0,0.15,-0.0310091,-1.03896,-2.07792,-9.52012,-10.0822,19.6024,19.605,0.00159574,6.22339e-05
1.416,0,0,0.15,-0.0308926,-1.039,-2.07798,-9.5212,-10.0812,19.6024,19.6051,0.00158975,6.20001e-05
1.417,0,0,0.15,-0.0307765,-1.03903,-2.07805,-9.52227,-10.0802,19.6024,19.6051,0.00158377,6.17672e-05
1.418,0,0,0.15,-0.0306608,-1.03906,-2.07811,-9.52334,-10.0791,19.6025,19.6051,0.00157782,6.15351e-05
1.419,0,0,0.15,-0.0305456,-1.03909,-2.07817,-9.5244,-10.0781,19.6025,19.6051,0.0015719,6.13039e-05
1.42,0,0,0.15,-0.0304308,-1.03912,-2.07823,-9.52546,-10.0771,19.6026,19.6051,0.00156599,6.10736e-05
1.421,0,0,0.15,-0.0303164,-1.03915,-2.07829,-9.52652,-10.0761,19.6026,19.6052,0.00156011,6.08442e-05
1.422,0,0,0.15,-0.0302025,-1.03918,-2.07835,-9.52757,-10.0751,19.6026,19.6052,0.00155425,6.06156e-05
1.423,0,0,0.15,-0.030089,-1.03921,-2.07841,-9.52862,-10.0741,19.6027,19.6052,0.00154841,6.03879e-05
1.424,0,0,0.15,-0.0299759,-1.03924,-2.07847,-9.52966,-10.0731,19.6027,19.6052,0.00154259,6.0161e-05
1.425,0,0,0.15,-0.0298633,-1.03927,-2.07853,-9.5307,-10.0721,19.6028,19.6052,0.00153679,5.9935e-05
1.426,0,0,0.15,-0.029751,-1.0393,-2.07859,-9.53174,-10.0711,19.6028,19.6053,0.00153102,5.97098e-05
1.427,0,0,0.15,-0.0296392,-1.03933,-2.07865,-9.53277,-10.0701,19.6028,19.6053,0.00152527,5.94855e-05
1.428,0,0,0.15,-0.0295278,-1.03936,-2.07871,-9.5338,-10.0691,19.6029,19.6053,0.00151954,5.9262e-05
1.429,0,0,0.15,-0.0294169,-1.03939,-2.07877,-9.53482,-10.0681,19.6029,19.6053,0.00151383,5.90394e-05
1.43,0,0,0.15,-0.0293063,-1.03942,-2.07883,-9.53584,-10.0671,19.6029,19.6053,0.00150814,5.88176e-05
1.431,0,0,0.15,-0.0291962,-1.03945,-2.07889,-9.53686,-10.0661,19.603,19.6054,0.00150248,5.85966e-05
1.432,0,0,0.15,-0.0290864,-1.03947,-2.07894,-9.53787,-10.0651,19.603,19.6054,0.00149683,5.83764e-05
1.433,0,0,0.15,-0.0289771,-1.0395,-2.079,-9.53888,-10.0642,19.6031,19.6054,0.00149121,5.81571e-05
1.434,0,0,0.15,-0.0288682,-1.03953,-2.07906,-9.53989,-10.0632,19.6031,19.6054,0.00148561,5.79386e-05
1.435,0,0,0.15,-0.0287597,-1.03956,-2.07912,-9.54089,-10.0622,19.6031,19.6054,0.00148002,5.7721e-05
1.436,0,0,0.15,-0.0286517,-1.03959,-2.07917,-9.54188,-10.0613,19.6032,19.6055,0.00147446,5.75041e-05
1.437,0,0,0.15,-0.028544,-1.03962,-2.07923,-9.54288,-10.0603,19.6032,19.6055,0.00146892,5.7288e-05
1.438,0,0,0.15,-0.0284367,-1.03965,-2.07929,-9.54387,-10.0594,19.6032,19.6055,0.00146341,5.70728e-05
1.439,0,0,0.15,-0.0283298,-1.03968,-2.07935,-9.54485,-10.0584,19.6033,19.6055,0.00145791,5.68584e-05
1.44,0,0,0.15,-0.0282234,-1.0397,-2.0794,-9.54583,-10.0575,19.6033,19.6055,0.00145243,5.66448e-05
1.441,0,0,0.15,-0.0281173,-1.03973,-2.07946,-9.54681,-10.0565,19.6033,19.6055,0.00144697,5.6432e-05
1.442,0,0,0.15,-0.0280116,-1.03976,-2.07951,-9.54779,-10.0556,19.6034,19.6056,0.00144154,5.62199e-05
1.443,0,0,0.15,-0.0279063,-1.03979,-2.07957,-9.54876,-10.0546,19.6034,19.6056,0.00143612,5.60087e-05
1.444,0,0,0.15,-0.0278015,-1.03982,-2.07963,-9.54973,-10.0537,19.6034,19.6056,0.00143073,5.57983e-05
1.445,0,0,0.15,-0.027697,-1.03984,-2.07968,-9.55069,-10.0528,19.6035,19.6056,0.00142535,5.55886e-05
1.446,0,0,0.15,-0.0275929,-1.03987,-2.07974,-9.55165,-10.0518,19.6035,19.6056,0.00141999,5.53798e-05
1.447,0,0,0.15,-0.0274892,-1.0399,-2.07979,-9.5526,-10.0509,19.6035,19.6056,0.00141466,5.51717e-05
1.448,0,0,0.15,-0.0273859,-1.03993,-2.07985,-9.55356,-10.05,19.6036,19.6057,0.00140934,5.49644e-05
1.449,0,0,0.15,-0.027283,-1.03995,-2.0799,-9.55451,-10.0491,19.6036,19.6057,0.00140405,5.47579e-05
1.45,0,0,0.15,-0.0271804,-1.03998,-2.07996,-9.55545,-10.0482,19.6036,19.6057,0.00139877,5.45522e-05
1.451,0,0,0.15,-0.0270783,-1.04001,-2.08001,-9.55639,-10.0473,19.6037,19.6057,0.00139352,5.43472e-05
1.452,0,0,0.15,-0.0269765,-1.04003,-2.08006,-9.55733,-10.0464,19.6037,19.6057,0.00138828,5.4143e-05
1.453,0,0,0.15,-0.0268751,-1.04006,-2.08012,-9.55826,-10.0455,19.6037,19.6057,0.00138307,5.39396e-05
1.454,0,0,0.15,-0.0267741,-1.04009,-2.08017,-9.55919,-10.0446,19.6038,19.6058,0.00137787,5.37369e-05
1.455,0,0,0.15,-0.0266735,-1.04012,-2.08023,-9.56012,-10.0437,19.6038,19.6058,0.00137269,5.3535e-05
1.456,0,0,0.15,-0.0265732,-1.04014,-2.08028,-9.56105,-10.0428,19.6038,19.6058,0.00136754,5.33339e-05
1.457,0,0,0.15,-0.0264734,-1.04017,-2.08033,-9.56197,-10.0419,19.6038,19.6058,0.0013624,5.31335e-05
1.458,0,0,0.15,-0.0263739,-1.04019,-2.08038,-9.56288,-10.041,19.6039,19.6058,0.00135728,5.29339e-05
1.459,0,0,0.15,-0.0262748,-1.04022,-2.08044,-9.5638,-10.0401,19.6039,19.6058,0.00135218,5.2735e-05
1.46,0,0,0.15,-0.026176,-1.04025,-2.08049,-9.56471,-10.0392,19.6039,19.6058,0.0013471,5.25368e-05
1.461,0,0,0.15,-0.0260776,-1.04027,-2.08054,-9.56561,-10.0384,19.604,19.6059,0.00134204,5.23394e-05
1.462,0,0,0.15,-0.0259796,-1.0403,-2.08059,-9.56651,-10.0375,19.604,19.6059,0.00133699,5.21428e-05
1.463,0,0,0.15,-0.025882,-1.04033,-2.08065,-9.56741,-10.0366,19.604,19.6059,0.00133197,5.19469e-05
1.464,0,0,0.15,-0.0257847,-1.04035,-2.0807,-9.56831,-10.0357,19.604,19.6059,0.00132697,5.17517e-05
